,Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Genes,group,ordered_group,sample
74,gs_ind_0,cAMP signaling pathway,2/5,0.34484348648723284,0.5534921083230324,1.9123669123669125,GNAS_ADCY9;GNAI2_ADCY9,3,3,A1
75,gs_ind_0,mTOR signaling pathway,5/8,0.020777814264529362,0.26318564735070527,2.8408963585434175,WNT3A_FZD2;WNT7B_FZD1;WNT7B_LRP5;WNT7B_FZD4;WNT3A_FZD1,3,3,A1
0,gs_ind_0,Adrenergic signaling in cardiomyocytes,2/2,0.014766321149299873,0.07042399317358401,8.49090909090909,GNAS_ADCY7;GNAS_ADCY9,1,1,B1
1,gs_ind_0,Aldosterone synthesis and secretion,2/2,0.014766321149299873,0.07042399317358401,8.49090909090909,GNAS_ADCY7;GNAS_ADCY9,1,1,B1
2,gs_ind_0,Axon guidance,2/22,0.7884176493645134,0.8013425288622923,0.8626262626262626,EFNA1_EPHA1;SEMA3C_NRP1,1,1,B1
3,gs_ind_0,Bacterial invasion of epithelial cells,1/1,0.12340425531914895,0.2067855089131685,8.228070175438596,FN1_ITGA5,1,1,B1
4,gs_ind_0,Bile secretion,2/2,0.014766321149299873,0.07042399317358401,8.49090909090909,GNAS_ADCY7;GNAS_ADCY9,1,1,B1
5,gs_ind_0,Calcium signaling pathway,2/2,0.014766321149299873,0.07042399317358401,8.49090909090909,GNAS_ADCY7;GNAS_ADCY9,1,1,B1
6,gs_ind_0,Chemokine signaling pathway,5/35,0.440269953384221,0.5352301394082686,1.2678930727220465,CXCL11_CXCR3;CXCL10_CXCR3;CCL5_CXCR3;CXCL13_CXCR3;CXCL9_CXCR3,1,1,B1
7,gs_ind_0,Circadian entrainment,2/4,0.0754842667453388,0.16714373350753592,4.6767676767676765,GNAS_ADCY7;GNAS_ADCY9,1,1,B1
8,gs_ind_0,Cortisol synthesis and secretion,2/2,0.014766321149299873,0.07042399317358401,8.49090909090909,GNAS_ADCY7;GNAS_ADCY9,1,1,B1
9,gs_ind_0,Cushing syndrome,2/6,0.16119215721594696,0.23875070541359109,3.2097902097902096,GNAS_ADCY7;GNAS_ADCY9,1,1,B1
10,gs_ind_0,Cytokine-cytokine receptor interaction,8/51,0.27340170005691666,0.3684979435549746,1.416346805147889,CXCL11_CXCR3;IL15_IL2RG;CXCL10_CXCR3;CXCL13_CXCR3;CSF1_CSF1R;CXCL9_CXCR3;IL10_IL10RA;IL15_IL2RB,1,1,B1
11,gs_ind_0,Dilated cardiomyopathy (DCM),2/2,0.014766321149299873,0.07042399317358401,8.49090909090909,GNAS_ADCY7;GNAS_ADCY9,1,1,B1
12,gs_ind_0,ECM-receptor interaction,10/61,0.18451861307668294,0.26454612345528916,1.5278298936835522,TNC_SDC4;FN1_ITGA3;FN1_CD44;COL4A1_ITGAV;COL1A2_ITGAV;FN1_ITGAV;COL4A1_ITGA1;FN1_ITGB7;TNC_ITGAV;FN1_ITGA5,1,1,B1
13,gs_ind_0,EGFR tyrosine kinase inhibitor resistance,1/8,0.657279553578801,0.6907005478285705,1.4086687306501549,EGF_ERBB3,1,1,B1
14,gs_ind_0,Endocrine and other factor-regulated calcium reabsorption,1/1,0.12340425531914895,0.2067855089131685,8.228070175438596,GNAS_ADCY9,1,1,B1
15,gs_ind_0,Endocrine resistance,2/13,0.4940256205786344,0.5672146014050987,1.4983164983164983,GNAS_ADCY7;GNAS_ADCY9,1,1,B1
16,gs_ind_0,Estrogen signaling pathway,2/2,0.014766321149299873,0.07042399317358401,8.49090909090909,GNAS_ADCY7;GNAS_ADCY9,1,1,B1
17,gs_ind_0,Fibronectin matrix formation,1/1,0.12340425531914895,0.2067855089131685,8.228070175438596,FN1_ITGA5,1,1,B1
18,gs_ind_0,Focal adhesion,9/67,0.45006769227667087,0.536619171560646,1.1568202348690153,FN1_ITGA6;FN1_ITGA3;COL4A1_ITGAV;COL1A2_ITGAV;FN1_ITGAV;COL4A1_ITGA1;FN1_ITGB7;TNC_ITGAV;FN1_ITGA5,1,1,B1
19,gs_ind_0,Gap junction,2/6,0.16119215721594696,0.23875070541359109,3.2097902097902096,GNAS_ADCY7;GNAS_ADCY9,1,1,B1
20,gs_ind_0,Gastric acid secretion,2/4,0.0754842667453388,0.16714373350753592,4.6767676767676765,GNAS_ADCY7;GNAS_ADCY9,1,1,B1
21,gs_ind_0,Glutamatergic synapse,2/4,0.0754842667453388,0.16714373350753592,4.6767676767676765,GNAS_ADCY7;GNAS_ADCY9,1,1,B1
22,gs_ind_0,GnRH signaling pathway,2/2,0.014766321149299873,0.07042399317358401,8.49090909090909,GNAS_ADCY7;GNAS_ADCY9,1,1,B1
23,gs_ind_0,"Growth hormone synthesis, secretion and action",2/4,0.0754842667453388,0.16714373350753592,4.6767676767676765,GNAS_ADCY7;GNAS_ADCY9,1,1,B1
24,gs_ind_0,Human cytomegalovirus infection,2/9,0.30701019864612167,0.4049921769374371,2.1674641148325358,GNAS_ADCY7;GNAS_ADCY9,1,1,B1
25,gs_ind_0,Human papillomavirus infection,9/72,0.5574174572755928,0.6063137254576624,1.0450798990748529,FN1_ITGA6;FN1_ITGA3;COL4A1_ITGAV;COL1A2_ITGAV;FN1_ITGAV;COL4A1_ITGA1;FN1_ITGB7;TNC_ITGAV;FN1_ITGA5,1,1,B1
26,gs_ind_0,Inflammatory mediator regulation of TRP channels,2/3,0.04087672592831938,0.1583973129722376,6.038961038961039,GNAS_ADCY7;GNAS_ADCY9,1,1,B1
27,gs_ind_0,Insulin secretion,2/2,0.014766321149299873,0.07042399317358401,8.49090909090909,GNAS_ADCY7;GNAS_ADCY9,1,1,B1
28,gs_ind_0,JAK-STAT signaling pathway,3/9,0.08523161210583233,0.18221930864005534,3.1489572989076464,IL15_IL2RG;IL10_IL10RA;IL15_IL2RB,1,1,B1
29,gs_ind_0,MAPK signaling pathway,4/26,0.40326052276785773,0.5000430482321436,1.39511653718091,CSF1_CSF1R;EREG_ERBB3;AREG_ERBB3;EGF_ERBB3,1,1,B1
30,gs_ind_0,Melanogenesis,2/5,0.11623427151689414,0.2067855089131685,3.809917355371901,GNAS_ADCY7;GNAS_ADCY9,1,1,B1
31,gs_ind_0,Morphine addiction,2/4,0.0754842667453388,0.16714373350753592,4.6767676767676765,GNAS_ADCY7;GNAS_ADCY9,1,1,B1
32,gs_ind_0,NOTCH2 Activation and Transmission of Signal to the Nucleus,1/1,0.12340425531914895,0.2067855089131685,8.228070175438596,ADAM10_NOTCH2,1,1,B1
33,gs_ind_0,Osteoclast differentiation,1/5,0.48553118975911425,0.5672146014050987,2.2057416267942584,CSF1_CSF1R,1,1,B1
34,gs_ind_0,Ovarian steroidogenesis,2/3,0.04087672592831938,0.1583973129722376,6.038961038961039,GNAS_ADCY7;GNAS_ADCY9,1,1,B1
35,gs_ind_0,Oxytocin signaling pathway,2/4,0.0754842667453388,0.16714373350753592,4.6767676767676765,GNAS_ADCY7;GNAS_ADCY9,1,1,B1
36,gs_ind_0,PI3K-Akt signaling pathway,13/84,0.1877424101940762,0.26454612345528916,1.4669176976869285,FN1_ITGA6;EREG_ERBB3;AREG_ERBB3;FN1_ITGA3;COL4A1_ITGAV;EGF_ERBB3;COL1A2_ITGAV;CSF1_CSF1R;FN1_ITGAV;COL4A1_ITGA1;FN1_ITGB7;TNC_ITGAV;FN1_ITGA5,1,1,B1
37,gs_ind_0,Pancreatic secretion,2/2,0.014766321149299873,0.07042399317358401,8.49090909090909,GNAS_ADCY7;GNAS_ADCY9,1,1,B1
38,gs_ind_0,"Parathyroid hormone synthesis, secretion and action",2/4,0.0754842667453388,0.16714373350753592,4.6767676767676765,GNAS_ADCY7;GNAS_ADCY9,1,1,B1
39,gs_ind_0,Pathways in cancer,6/57,0.7559021499707291,0.7810988883030867,0.8586493987049029,FN1_ITGA6;IL15_IL2RG;FN1_ITGA3;COL4A1_ITGAV;FN1_ITGAV;IL15_IL2RB,1,1,B1
40,gs_ind_0,Phospholipase D signaling pathway,2/4,0.0754842667453388,0.16714373350753592,4.6767676767676765,GNAS_ADCY7;GNAS_ADCY9,1,1,B1
41,gs_ind_0,Platelet activation,2/4,0.0754842667453388,0.16714373350753592,4.6767676767676765,GNAS_ADCY7;GNAS_ADCY9,1,1,B1
42,gs_ind_0,Proteoglycans in cancer,3/8,0.06194486051910196,0.16714373350753592,3.53496115427303,FN1_SDC2;FN1_ITGAV;FN1_ITGA5,1,1,B1
43,gs_ind_0,Rap1 signaling pathway,3/18,0.38770096225117145,0.490560401215768,1.5527791942886282,GNAS_ADCY7;GNAS_ADCY9;CSF1_CSF1R,1,1,B1
44,gs_ind_0,Ras signaling pathway,1/16,0.8872755502332794,0.8872755502332794,0.7001594896331739,CSF1_CSF1R,1,1,B1
45,gs_ind_0,Regulation of actin cytoskeleton,5/18,0.05424273277701663,0.16714373350753592,2.6392719249862107,FN1_ITGA6;FN1_ITGA3;FN1_ITGAV;FN1_ITGB7;FN1_ITGA5,1,1,B1
46,gs_ind_0,Regulation of lipolysis in adipocytes,2/4,0.0754842667453388,0.16714373350753592,4.6767676767676765,GNAS_ADCY7;GNAS_ADCY9,1,1,B1
47,gs_ind_0,Relaxin signaling pathway,2/6,0.16119215721594696,0.23875070541359109,3.2097902097902096,GNAS_ADCY7;GNAS_ADCY9,1,1,B1
48,gs_ind_0,Salivary secretion,2/2,0.014766321149299873,0.07042399317358401,8.49090909090909,GNAS_ADCY7;GNAS_ADCY9,1,1,B1
49,gs_ind_0,Signaling by NOTCH,1/6,0.5503989962677478,0.6063137254576624,1.8582995951417005,ADAM10_NOTCH2,1,1,B1
50,gs_ind_0,Signaling by NOTCH2,1/1,0.12340425531914895,0.2067855089131685,8.228070175438596,ADAM10_NOTCH2,1,1,B1
51,gs_ind_0,Small cell lung cancer,4/25,0.3720963865536816,0.4806244992985054,1.4567474048442905,FN1_ITGA6;COL4A1_ITGAV;FN1_ITGAV;FN1_ITGA3,1,1,B1
52,gs_ind_0,Thermogenesis,2/2,0.014766321149299873,0.07042399317358401,8.49090909090909,GNAS_ADCY7;GNAS_ADCY9,1,1,B1
53,gs_ind_0,Thyroid hormone synthesis,2/2,0.014766321149299873,0.07042399317358401,8.49090909090909,GNAS_ADCY7;GNAS_ADCY9,1,1,B1
54,gs_ind_0,Toxoplasmosis,1/8,0.657279553578801,0.6907005478285705,1.4086687306501549,IL10_IL10RA,1,1,B1
55,gs_ind_0,Tuberculosis,1/6,0.5503989962677478,0.6063137254576624,1.8582995951417005,IL10_IL10RA,1,1,B1
56,gs_ind_0,Vascular smooth muscle contraction,2/3,0.04087672592831938,0.1583973129722376,6.038961038961039,GNAS_ADCY7;GNAS_ADCY9,1,1,B1
57,gs_ind_0,Vasopressin-regulated water reabsorption,1/1,0.12340425531914895,0.2067855089131685,8.228070175438596,GNAS_ADCY9,1,1,B1
58,gs_ind_0,Vibrio cholerae infection,1/1,0.12340425531914895,0.2067855089131685,8.228070175438596,GNAS_ADCY9,1,1,B1
59,gs_ind_0,Viral protein interaction with cytokine and cytokine receptor,6/31,0.1617343488285617,0.23875070541359109,1.795677136102668,CXCL11_CXCR3;CXCL10_CXCR3;CXCL13_CXCR3;CSF1_CSF1R;CXCL9_CXCR3;IL10_IL10RA,1,1,B1
60,gs_ind_0,Yersinia infection,1/2,0.23204218948899802,0.3197025721848417,4.91578947368421,FN1_ITGA5,1,1,B1
61,gs_ind_0,cAMP signaling pathway,2/6,0.16119215721594696,0.23875070541359109,3.2097902097902096,GNAS_ADCY7;GNAS_ADCY9,1,1,B1
0,gs_ind_0,Antigen processing and presentation,1/2,0.09972722313147844,0.3469713572580892,12.182608695652174,HLA-E_KLRD1,2,2,B1
1,gs_ind_0,Axon guidance,1/22,0.7016725379293081,0.7842222482739325,1.23768115942029,EFNB3_EPHB3,2,2,B1
2,gs_ind_0,Cytokine-cytokine receptor interaction,1/51,0.9510355202321183,0.9510355202321183,0.46728577458843396,IL34_CSF1R,2,2,B1
3,gs_ind_0,ECM-receptor interaction,4/61,0.380010383062119,0.5573229228925273,1.502152080344333,LAMB3_ITGB4;LAMB2_ITGB4;LAMB1_ITGB4;COL6A2_ITGA1,2,2,B1
4,gs_ind_0,EGFR tyrosine kinase inhibitor resistance,1/8,0.3467955802829494,0.5573229228925273,3.4910485933503836,GAS6_AXL,2,2,B1
5,gs_ind_0,Epstein-Barr virus infection,1/1,0.05106382978723405,0.3469713572580892,20.391304347826086,CALR_HLA-F,2,2,B1
6,gs_ind_0,Focal adhesion,4/67,0.46209825711309,0.6271333489391936,1.3215686274509804,LAMB3_ITGB4;LAMB2_ITGB4;LAMB1_ITGB4;COL6A2_ITGA1,2,2,B1
7,gs_ind_0,Graft-versus-host disease,1/2,0.09972722313147844,0.3469713572580892,12.182608695652174,HLA-E_KLRD1,2,2,B1
8,gs_ind_0,Herpes simplex virus 1 infection,1/4,0.19026079600141488,0.40166168044743145,6.7101449275362315,CALR_HLA-F,2,2,B1
9,gs_ind_0,Human cytomegalovirus infection,1/9,0.38132621040015025,0.5573229228925273,3.1098398169336385,CALR_HLA-F,2,2,B1
10,gs_ind_0,Human immunodeficiency virus 1 infection,1/3,0.14609320305603754,0.3469713572580892,8.664596273291925,CALR_HLA-F,2,2,B1
11,gs_ind_0,Human papillomavirus infection,4/72,0.5295345122762389,0.6707437155499026,1.1939148073022312,LAMB3_ITGB4;LAMB2_ITGB4;LAMB1_ITGB4;COL6A2_ITGA1,2,2,B1
12,gs_ind_0,Legionellosis,1/3,0.14609320305603754,0.3469713572580892,8.664596273291925,C3_ITGB2,2,2,B1
13,gs_ind_0,Leishmaniasis,1/2,0.09972722313147844,0.3469713572580892,12.182608695652174,C3_ITGB2,2,2,B1
14,gs_ind_0,Natural killer cell mediated cytotoxicity,1/3,0.14609320305603754,0.3469713572580892,8.664596273291925,HLA-E_KLRD1,2,2,B1
15,gs_ind_0,PI3K-Akt signaling pathway,4/84,0.6785817996635913,0.7842222482739325,0.9491820396797772,LAMB3_ITGB4;LAMB2_ITGB4;LAMB1_ITGB4;COL6A2_ITGA1,2,2,B1
16,gs_ind_0,Proteoglycans in cancer,1/8,0.3467955802829494,0.5573229228925273,3.4910485933503836,DCN_MET,2,2,B1
17,gs_ind_0,Tuberculosis,2/6,0.03206217116600524,0.3469713572580892,8.406593406593407,C3_ITGAX;C3_ITGB2,2,2,B1
18,gs_ind_0,Viral protein interaction with cytokine and cytokine receptor,1/31,0.824799541362071,0.8706217381044083,0.8467908902691511,IL34_CSF1R,2,2,B1
0,gs_ind_0,Antigen processing and presentation,2/2,0.001309328968903437,0.00981996726677578,31.133333333333333,HLA-B_KLRD1;HLA-E_KLRD1,3,3,B1
1,gs_ind_0,Axon guidance,1/22,0.5937862364510492,0.77251713550143,1.6745098039215687,SEMA4G_PLXNB2,3,3,B1
2,gs_ind_0,Chemokine signaling pathway,2/35,0.3982604714367876,0.5973907071551815,1.8826291079812207,CCL19_CCR7;CXCL14_CXCR4,3,3,B1
3,gs_ind_0,Cytokine-cytokine receptor interaction,2/51,0.618013708401144,0.77251713550143,1.1941747572815533,IL34_CSF1R;CCL19_CCR7,3,3,B1
4,gs_ind_0,EGFR tyrosine kinase inhibitor resistance,1/8,0.2718545977308205,0.5626723138019765,4.72318339100346,GAS6_AXL,3,3,B1
5,gs_ind_0,Epstein-Barr virus infection,1/1,0.03829787234042553,0.19148936170212766,27.58823529411765,CALR_HLA-F,3,3,B1
6,gs_ind_0,Focal adhesion,1/67,0.9542020031633787,0.9829002687642499,0.44052287581699345,COL1A1_ITGA5,3,3,B1
7,gs_ind_0,Graft-versus-host disease,2/2,0.001309328968903437,0.00981996726677578,31.133333333333333,HLA-B_KLRD1;HLA-E_KLRD1,3,3,B1
8,gs_ind_0,Herpes simplex virus 1 infection,1/4,0.1454918424900697,0.3637296062251742,9.07843137254902,CALR_HLA-F,3,3,B1
9,gs_ind_0,Human cytomegalovirus infection,1/9,0.3007237987018453,0.5626723138019765,4.207430340557275,CALR_HLA-F,3,3,B1
10,gs_ind_0,Human immunodeficiency virus 1 infection,1/3,0.11100496617800973,0.3330148985340292,11.722689075630251,CALR_HLA-F,3,3,B1
11,gs_ind_0,Human papillomavirus infection,1/72,0.965342677327954,0.9829002687642499,0.3979716024340771,COL1A1_ITGA5,3,3,B1
12,gs_ind_0,Natural killer cell mediated cytotoxicity,1/3,0.11100496617800973,0.3330148985340292,11.722689075630251,HLA-E_KLRD1,3,3,B1
13,gs_ind_0,PI3K-Akt signaling pathway,1/84,0.9829002687642499,0.9829002687642499,0.3163940132265924,COL1A1_ITGA5,3,3,B1
14,gs_ind_0,Viral protein interaction with cytokine and cytokine receptor,2/31,0.33760338828118586,0.5626723138019765,2.164021164021164,IL34_CSF1R;CCL19_CCR7,3,3,B1
0,gs_ind_0,Activated NOTCH1 Transmits Signal to the Nucleus,1/2,0.4009456264775414,0.6754981185270298,2.6685714285714286,ADAM10_NOTCH1,4,4,B1
1,gs_ind_0,Adipocytokine signaling pathway,1/2,0.4009456264775414,0.6754981185270298,2.6685714285714286,TNF_TNFRSF1A,4,4,B1
2,gs_ind_0,Adrenergic signaling in cardiomyocytes,1/2,0.4009456264775414,0.6754981185270298,2.6685714285714286,GNAS_ADCY9,4,4,B1
3,gs_ind_0,Aldosterone synthesis and secretion,1/2,0.4009456264775414,0.6754981185270298,2.6685714285714286,GNAS_ADCY9,4,4,B1
4,gs_ind_0,Amyotrophic lateral sclerosis (ALS),1/2,0.4009456264775414,0.6754981185270298,2.6685714285714286,TNF_TNFRSF1A,4,4,B1
5,gs_ind_0,Apoptosis,1/3,0.5372112135878002,0.7657422300762747,1.8979591836734695,TNF_TNFRSF1A,4,4,B1
6,gs_ind_0,Axon guidance,10/22,0.010650902599440766,0.6754981185270298,2.2904214559386973,EFNB2_EPHB4;SEMA3C_NRP1;SEMA3F_NRP1;EFNA4_EPHA2;EFNA1_EPHA2;SEMA4C_PLXNB2;SEMA3B_NRP1;EFNA3_EPHA2;EFNA1_EPHA1;EFNA4_EPHA1,4,4,B1
7,gs_ind_0,Bile secretion,1/2,0.4009456264775414,0.6754981185270298,2.6685714285714286,GNAS_ADCY9,4,4,B1
8,gs_ind_0,Breast cancer,1/16,0.9856772841482544,0.9950646868544283,0.3800865800865801,WNT7B_LRP5,4,4,B1
9,gs_ind_0,Calcium signaling pathway,1/2,0.4009456264775414,0.6754981185270298,2.6685714285714286,GNAS_ADCY9,4,4,B1
10,gs_ind_0,Chagas disease,1/2,0.4009456264775414,0.6754981185270298,2.6685714285714286,TNF_TNFRSF1A,4,4,B1
11,gs_ind_0,Chagas disease (American trypanosomiasis),1/2,0.4009456264775414,0.6754981185270298,2.6685714285714286,TNF_TNFRSF1A,4,4,B1
12,gs_ind_0,Chemokine signaling pathway,2/35,0.999232368413863,0.999232368413863,0.2741692875700807,CXCL13_CXCR3;CXCL10_CXCR3,4,4,B1
13,gs_ind_0,Choline metabolism in cancer,1/2,0.4009456264775414,0.6754981185270298,2.6685714285714286,PDGFC_PDGFRB,4,4,B1
14,gs_ind_0,Circadian entrainment,1/4,0.6429345139319665,0.7657422300762747,1.46984126984127,GNAS_ADCY9,4,4,B1
15,gs_ind_0,Constitutive Signaling by NOTCH1 HD Domain Mutants,1/2,0.4009456264775414,0.6754981185270298,2.6685714285714286,ADAM10_NOTCH1,4,4,B1
16,gs_ind_0,Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants,1/2,0.4009456264775414,0.6754981185270298,2.6685714285714286,ADAM10_NOTCH1,4,4,B1
17,gs_ind_0,Constitutive Signaling by NOTCH1 PEST Domain Mutants,1/2,0.4009456264775414,0.6754981185270298,2.6685714285714286,ADAM10_NOTCH1,4,4,B1
18,gs_ind_0,Constitutive Signaling by NOTCH1 t(7;9)(NOTCH1:M1580_K2555) Translocation Mutant,1/2,0.4009456264775414,0.6754981185270298,2.6685714285714286,ADAM10_NOTCH1,4,4,B1
19,gs_ind_0,Constitutive Signaling by Overexpressed ERBB2,1/1,0.225531914893617,0.6754981185270298,4.466666666666667,HSP90AA1_ERBB2,4,4,B1
20,gs_ind_0,Cortisol synthesis and secretion,1/2,0.4009456264775414,0.6754981185270298,2.6685714285714286,GNAS_ADCY9,4,4,B1
21,gs_ind_0,Cushing syndrome,1/6,0.7882607716156698,0.8613983689820721,1.0087912087912088,GNAS_ADCY9,4,4,B1
22,gs_ind_0,Cytokine-cytokine receptor interaction,8/51,0.9391651324406112,0.9813131573863993,0.6692627760588926,OSM_OSMR;IL20_IL20RA;TNF_TNFRSF1A;CXCL13_CXCR3;CXCL10_CXCR3;GDF9_BMPR2;BMP4_BMPR2;INHBB_ACVR2A,4,4,B1
23,gs_ind_0,Dilated cardiomyopathy (DCM),1/2,0.4009456264775414,0.6754981185270298,2.6685714285714286,GNAS_ADCY9,4,4,B1
24,gs_ind_0,ECM-receptor interaction,18/61,0.09298044370635138,0.6754981185270298,1.478644223061949,TNC_SDC4;THBS1_SDC4;COL1A2_CD44;FN1_ITGA3;COL1A1_ITGAV;FN1_CD44;TNC_SDC1;COL4A1_ITGAV;LAMA5_ITGA3;COL1A2_ITGAV;COL1A1_CD44;FN1_ITGAV;LAMA5_ITGA6;FN1_ITGB7;COL4A1_ITGA1;TNC_ITGAV;COL4A5_ITGAV;TNC_ITGA9,4,4,B1
25,gs_ind_0,EGFR tyrosine kinase inhibitor resistance,2/8,0.5724661684442347,0.7657422300762747,1.2992575671045117,FGF2_FGFR3;PDGFC_PDGFRB,4,4,B1
26,gs_ind_0,Endocrine and other factor-regulated calcium reabsorption,1/1,0.225531914893617,0.6754981185270298,4.466666666666667,GNAS_ADCY9,4,4,B1
27,gs_ind_0,Endocrine resistance,1/13,0.9673952520305891,0.9859990068773312,0.4708994708994709,GNAS_ADCY9,4,4,B1
28,gs_ind_0,Estrogen signaling pathway,1/2,0.4009456264775414,0.6754981185270298,2.6685714285714286,GNAS_ADCY9,4,4,B1
29,gs_ind_0,Fluid shear stress and atherosclerosis,1/1,0.225531914893617,0.6754981185270298,4.466666666666667,BMP4_BMPR2,4,4,B1
30,gs_ind_0,Focal adhesion,19/67,0.12145146082454723,0.6754981185270298,1.410950080515298,COL4A1_ITGAV;THBS1_ITGA6;LAMA5_ITGA6;FN1_ITGB7;COL1A1_ITGAV;COL6A1_ITGA6;COL1A2_ITGAV;FN1_ITGA6;FN1_ITGA3;PDGFC_PDGFRB;LAMA5_ITGA3;FN1_ITGAV;COL4A1_ITGA1;FN1_ITGA9;TLN1_ITGB5;COL4A2_ITGB5;TNC_ITGAV;COL4A5_ITGAV;TNC_ITGA9,4,4,B1
31,gs_ind_0,Gap junction,2/6,0.40784792062009345,0.6754981185270298,1.713965646004481,PDGFC_PDGFRB;GNAS_ADCY9,4,4,B1
32,gs_ind_0,Gastric acid secretion,1/4,0.6429345139319665,0.7657422300762747,1.46984126984127,GNAS_ADCY9,4,4,B1
33,gs_ind_0,Gastric cancer,1/8,0.8750944565571638,0.9369698221723167,0.7647058823529411,WNT7B_LRP5,4,4,B1
34,gs_ind_0,Glutamatergic synapse,1/4,0.6429345139319665,0.7657422300762747,1.46984126984127,GNAS_ADCY9,4,4,B1
35,gs_ind_0,GnRH signaling pathway,1/2,0.4009456264775414,0.6754981185270298,2.6685714285714286,GNAS_ADCY9,4,4,B1
36,gs_ind_0,"Growth hormone synthesis, secretion and action",1/4,0.6429345139319665,0.7657422300762747,1.46984126984127,GNAS_ADCY9,4,4,B1
37,gs_ind_0,Hepatitis C,1/1,0.225531914893617,0.6754981185270298,4.466666666666667,TNF_TNFRSF1A,4,4,B1
38,gs_ind_0,Hepatocellular carcinoma,1/8,0.8750944565571638,0.9369698221723167,0.7647058823529411,WNT7B_LRP5,4,4,B1
39,gs_ind_0,Herpes simplex virus 1 infection,1/4,0.6429345139319665,0.7657422300762747,1.46984126984127,TNF_TNFRSF1A,4,4,B1
40,gs_ind_0,Hippo signaling pathway,1/9,0.9042574248499845,0.9585128703409835,0.681203007518797,BMP4_BMPR2,4,4,B1
41,gs_ind_0,Human T-cell leukemia virus 1 infection,1/6,0.7882607716156698,0.8613983689820721,1.0087912087912088,TNF_TNFRSF1A,4,4,B1
42,gs_ind_0,Human cytomegalovirus infection,2/9,0.6417907102145972,0.7657422300762747,1.1573837506387328,TNF_TNFRSF1A;GNAS_ADCY9,4,4,B1
43,gs_ind_0,Human immunodeficiency virus 1 infection,1/3,0.5372112135878002,0.7657422300762747,1.8979591836734695,TNF_TNFRSF1A,4,4,B1
44,gs_ind_0,Human papillomavirus infection,18/72,0.3311757545941169,0.6754981185270298,1.1752306945118989,FN1_ITGA6;FN1_ITGA3;COL1A1_ITGAV;FN1_ITGA9;COL4A1_ITGAV;TNF_TNFRSF1A;LAMA5_ITGA3;COL6A1_ITGA6;COL1A2_ITGAV;THBS1_ITGA6;FN1_ITGAV;LAMA5_ITGA6;FN1_ITGB7;COL4A1_ITGA1;COL4A2_ITGB5;TNC_ITGAV;COL4A5_ITGAV;TNC_ITGA9,4,4,B1
45,gs_ind_0,Inflammatory mediator regulation of TRP channels,1/3,0.5372112135878002,0.7657422300762747,1.8979591836734695,GNAS_ADCY9,4,4,B1
46,gs_ind_0,Insulin resistance,1/1,0.225531914893617,0.6754981185270298,4.466666666666667,TNF_TNFRSF1A,4,4,B1
47,gs_ind_0,Insulin secretion,1/2,0.4009456264775414,0.6754981185270298,2.6685714285714286,GNAS_ADCY9,4,4,B1
48,gs_ind_0,JAK-STAT signaling pathway,2/9,0.6417907102145972,0.7657422300762747,1.1573837506387328,IL20_IL20RA;OSM_OSMR,4,4,B1
49,gs_ind_0,MAPK signaling pathway,7/26,0.36389299113710694,0.6754981185270298,1.2751065124771759,AREG_ERBB3;EFNA4_EPHA2;TNF_TNFRSF1A;PDGFC_PDGFRB;EFNA1_EPHA2;EFNA3_EPHA2;FGF2_FGFR3,4,4,B1
50,gs_ind_0,Melanogenesis,1/5,0.7248586297830737,0.8261829543764065,1.1974025974025975,GNAS_ADCY9,4,4,B1
51,gs_ind_0,Melanoma,1/5,0.7248586297830737,0.8261829543764065,1.1974025974025975,PDGFC_PDGFRB,4,4,B1
52,gs_ind_0,Morphine addiction,1/4,0.6429345139319665,0.7657422300762747,1.46984126984127,GNAS_ADCY9,4,4,B1
53,gs_ind_0,NF-kappa B signaling pathway,1/5,0.7248586297830737,0.8261829543764065,1.1974025974025975,TNF_TNFRSF1A,4,4,B1
54,gs_ind_0,NOTCH2 Activation and Transmission of Signal to the Nucleus,1/1,0.225531914893617,0.6754981185270298,4.466666666666667,ADAM10_NOTCH2,4,4,B1
55,gs_ind_0,Necroptosis,1/3,0.5372112135878002,0.7657422300762747,1.8979591836734695,TNF_TNFRSF1A,4,4,B1
56,gs_ind_0,Neuroactive ligand-receptor interaction,1/3,0.5372112135878002,0.7657422300762747,1.8979591836734695,EDN2_EDNRA,4,4,B1
57,gs_ind_0,Non-alcoholic fatty liver disease,1/1,0.225531914893617,0.6754981185270298,4.466666666666667,TNF_TNFRSF1A,4,4,B1
58,gs_ind_0,Non-alcoholic fatty liver disease (NAFLD),1/1,0.225531914893617,0.6754981185270298,4.466666666666667,TNF_TNFRSF1A,4,4,B1
59,gs_ind_0,Osteoclast differentiation,1/5,0.7248586297830737,0.8261829543764065,1.1974025974025975,TNF_TNFRSF1A,4,4,B1
60,gs_ind_0,Ovarian steroidogenesis,1/3,0.5372112135878002,0.7657422300762747,1.8979591836734695,GNAS_ADCY9,4,4,B1
61,gs_ind_0,Oxytocin signaling pathway,1/4,0.6429345139319665,0.7657422300762747,1.46984126984127,GNAS_ADCY9,4,4,B1
