,cluster,pvals_adj,logfoldchanges,names,sample
955,6,7.253611334825017e-58,9.861016,CALM1_GRM3,151509
956,6,1.5881576096192834e-57,9.550876,ADCYAP1_VIPR1,151509
957,6,1.0406755692289313e-54,21.248549,CALM3_RYR2,151509
958,6,1.4590226175488144e-53,5.9427805,SLIT1_GPC1,151509
959,6,2.7746919310292043e-52,7.630126,ADCYAP1_ADCYAP1R1,151509
962,6,1.3673324314601924e-43,6.324566,NCAM1_PTPRA,151509
963,6,8.428560269391867e-43,23.948055,CALM2_GRM5,151509
972,6,1.3912256579858797e-33,23.989946,CALM3_GRM5,151509
973,6,1.6845009922755277e-32,16.208408,CALM1_RYR2,151509
975,6,2.0455191083434386e-28,5.1839843,ADCYAP1_RAMP2,151509
985,6,9.088168835603097e-16,9.314617,SPTBN2_PTPRA,151509
987,6,1.030556824452978e-14,18.238832,CALM1_GRM5,151509
997,6,1.7075561095599094e-06,9.029762,CALM1_PTPRA,151509
1001,6,0.0003303113374099783,7.0600095,ARF1_CHRM3,151509
1104,7,9.633801261497515e-146,119.12631,PSEN1_NCSTN,151509
1105,7,9.633801261497515e-146,216.33102,EDIL3_ITGAV,151509
1106,7,9.633801261497515e-146,288.44412,SPP1_ITGAV,151509
1107,7,9.633801261497515e-146,83.341515,NCAM1_PTPRA,151509
1108,7,9.633801261497515e-146,53.136078,ADAM10_TSPAN14,151509
1109,7,9.633801261497515e-146,65.65335,ADAM10_TSPAN5,151509
1110,7,9.633801261497515e-146,93.67833,COL16A1_ITGB1,151509
1111,7,9.633801261497515e-146,83.460464,NCAM1_ROBO1,151509
1112,7,9.633801261497515e-146,50.813103,SEMA6A_PLXNA2,151509
1113,7,1.1784651960959724e-145,104.33908,APP_NCSTN,151509
1114,7,1.1784651960959724e-145,70.682976,CALR_ITGAV,151509
1115,7,1.5398324890607283e-145,123.59674,CALM1_GRM3,151509
1116,7,1.5398324890607283e-145,67.35003,ADAM15_ITGAV,151509
1117,7,1.7064800644489422e-145,36.571342,VEGFA_ITGAV,151509
1118,7,1.7934103801325368e-145,33.856842,ADAM9_ITGAV,151509
1119,7,4.416858120370855e-145,61.938244,MFGE8_ITGAV,151509
1120,7,2.4624075778539152e-144,55.218876,MDK_ITGB1,151509
1121,7,7.997444428229155e-144,47.411858,LAMB2_ITGB1,151509
1122,7,9.813903086783397e-144,59.890644,COL18A1_ITGB1,151509
1123,7,6.108814794750509e-143,135.39026,APP_RPSA,151509
1124,7,2.7623989552096367e-142,78.928154,AGTRAP_RACK1,151509
1125,7,3.0354668455447685e-142,18.670942,FARP2_PLXNA2,151509
1126,7,5.112186907496571e-139,15.894518,HBEGF_ERBB4,151509
1127,7,7.8503738087245245e-137,22.735489,THBS1_SDC4,151509
1128,7,2.4729188869025965e-135,23.058464,LAMA4_ITGB1,151509
1129,7,5.0603656974769026e-135,43.902744,COL6A1_ITGB1,151509
1130,7,8.0553467869532e-135,27.313972,COL4A1_ITGB1,151509
1131,7,4.7040930551938906e-132,14.506056,BMP1_BMPR2,151509
1132,7,3.308083542487882e-130,29.014992,PLAU_ITGB1,151509
1133,7,5.025409216912554e-130,27.900484,GNAI2_IGF1R,151509
1134,7,7.637629450249692e-130,26.762047,BMP7_BMPR2,151509
1135,7,1.3320835981489438e-129,65.16096,COL3A1_ITGB1,151509
1136,7,1.638497136404293e-129,45.54601,COL6A2_ITGB1,151509
1137,7,1.9866517263322498e-128,24.457653,CHAD_ITGB1,151509
1138,7,7.112431709769184e-128,78.22808,COL1A1_ITGB1,151509
1139,7,8.102518215518258e-128,61.25861,FN1_ITGB1,151509
1140,7,3.2196073817711503e-127,35.467857,MDK_SDC4,151509
1141,7,3.4631610374086856e-126,23.1589,TGFB1_ITGAV,151509
1142,7,6.740483179027471e-122,26.144575,PLAU_ITGAV,151509
1143,7,1.636194460850502e-116,44.84486,HMGB1_SDC1,151509
1144,7,3.1069259455771355e-116,60.888893,COL1A2_ITGB1,151509
1145,7,3.0294633689346985e-115,10.228335,ADM_RAMP1,151509
1146,7,5.685250677793884e-114,65.75891,COL1A1_ITGAV,151509
1147,7,2.3703952453582636e-111,48.688442,FN1_ITGAV,151509
1148,7,3.6188972641234506e-109,17.714586,CTF1_IL6ST,151509
1149,7,2.282743020689231e-107,11.282354,BMP8B_BMPR2,151509
1150,7,4.4806765204273264e-107,18.26061,COL5A1_ITGB1,151509
1151,7,9.397605119061732e-103,16.907558,TGM2_ITGB1,151509
1152,7,1.1321274909987814e-101,47.814625,COL1A2_ITGAV,151509
1153,7,4.599584198267513e-91,42.2231,AZGP1_ITGAV,151509
1154,7,8.234704403008695e-91,11.343039,CD14_ITGB1,151509
1155,7,1.1093743273714975e-86,72.80708,HLA-B_CANX,151509
1156,7,3.6246527433214476e-85,49.220646,LAMB2_RPSA,151509
1157,7,6.725724460416427e-79,9.175961,RGMA_BMPR2,151509
1158,7,9.225927332993966e-71,17.313013,FBLN1_ITGB1,151509
1159,7,1.9275689062144261e-69,15.571805,HSPG2_ITGB1,151509
1161,7,1.834657315130353e-59,8.246159,LAMA5_SDC1,151509
1162,7,1.5603428673600619e-56,7.8740335,BMP8A_BMPR2,151509
1163,7,4.732269372633583e-54,6.551227,BMP2_BMPR2,151509
1164,7,2.6217332856612715e-47,7.792588,COMP_ITGB1,151509
1165,7,6.098743288781476e-39,13.360694,PTN_SDC1,151509
1166,7,6.536731095656627e-32,8.93542,COL18A1_GPC1,151509
1167,7,3.5169402303065274e-29,6.147625,TGM2_SDC4,151509
1168,7,7.952903501769453e-25,7.506816,CDH1_PTPRF,151509
1169,7,2.4912622917157874e-21,12.909849,S100A1_RYR2,151509
1170,7,1.7022007442736202e-19,6.5341682,RSPO3_SDC4,151509
1174,7,1.1940566980349953e-14,5.4858747,LAMC1_ITGB1,151509
1178,7,2.552229023601901e-07,5.8273783,LAMA2_RPSA,151509
1181,7,0.0014039486032840496,6.1499214,PTMA_VIPR1,151509
0,1,2.751882241300783e-143,74.28979,COL1A2_ITGB1,151510
1,1,2.7336084625241714e-142,207.29689,SPP1_ITGB1,151510
2,1,2.7336084625241714e-142,123.45079,JAM3_ITGB1,151510
3,1,9.20546863353867e-142,87.36609,COL9A2_ITGB1,151510
4,1,3.794220319173303e-141,68.90356,COL3A1_ITGB1,151510
5,1,2.118307396924116e-139,82.0834,COL1A1_ITGB1,151510
6,1,8.035722086334253e-138,79.71051,FN1_ITGB1,151510
7,1,3.953143258193428e-137,78.24298,LGALS1_ITGB1,151510
8,1,8.110103553443818e-137,56.647293,ADAM15_ITGB1,151510
9,1,6.459080373220324e-136,27.318325,PLAU_ITGB1,151510
10,1,1.3910622162168766e-135,79.07646,PSEN1_NCSTN,151510
11,1,3.164855445839344e-133,17.758942,LAMC2_ITGB1,151510
12,1,1.0538572363159817e-131,47.659138,TNC_SDC4,151510
13,1,2.604763581340829e-129,52.862953,COL6A2_ITGB1,151510
14,1,1.2375286450206202e-127,39.415977,LIPH_LPAR1,151510
15,1,3.4109354309187957e-127,29.913738,LAMA5_ITGB1,151510
16,1,3.9020634233940866e-127,24.559725,THBS1_SDC4,151510
17,1,2.137207566767991e-126,29.556973,NPNT_ITGB1,151510
18,1,3.1810402793590686e-124,14.0106735,F13A1_ITGB1,151510
19,1,5.6158888338234626e-120,26.593813,EBI3_IL6ST,151510
20,1,1.2837660043347452e-117,36.715,VCAN_ITGB1,151510
21,1,3.473018662030812e-111,16.381746,COL11A1_ITGB1,151510
22,1,5.638309112159041e-107,12.755792,CALCB_ADCYAP1R1,151510
23,1,3.6929894618668663e-106,62.558144,NCAM1_PTPRA,151510
24,1,8.721535021109121e-103,23.247711,NTF3_NTRK2,151510
25,1,3.984882869851199e-102,15.086497,CALCB_RAMP1,151510
26,1,2.9182805196498864e-91,28.493288,EFNA1_EPHB6,151510
27,1,6.965121576408498e-90,85.275116,HLA-B_CANX,151510
28,1,1.1486360459994319e-89,14.788229,NID1_PTPRF,151510
29,1,8.451426246006005e-87,22.722801,MDK_SDC4,151510
30,1,4.6050869895388324e-86,11.161048,LAMB3_ITGB1,151510
31,1,3.527468540427014e-85,20.087442,ADAM17_ITGB1,151510
32,1,2.738192114399766e-82,13.201432,BMP8B_BMPR2,151510
33,1,3.615078375402711e-79,15.557042,TGM2_SDC4,151510
34,1,5.915958431208487e-79,10.196001,ADM_ADCYAP1R1,151510
35,1,1.0534418629941482e-78,23.295961,COL18A1_GPC1,151510
36,1,1.2908650125616891e-76,117.94822,CALM1_GRM3,151510
37,1,1.574065905871801e-73,11.216999,ADM_RAMP1,151510
38,1,1.0691185813365991e-71,15.232302,IL11_IL6ST,151510
39,1,1.3443613497451956e-69,24.011467,AGTRAP_RACK1,151510
40,1,4.372819078781379e-65,16.153301,CDH1_PTPRF,151510
41,1,5.153273435040723e-56,18.496326,ADAM10_TSPAN14,151510
42,1,1.7492527652280683e-53,37.49649,ADAM10_TSPAN5,151510
44,1,4.1591665309211295e-39,8.133648,CCL5_SDC4,151510
45,1,2.8439225562105388e-36,55.95305,APP_RPSA,151510
47,1,1.4558958212314064e-34,7.966576,FGF2_SDC4,151510
48,1,5.500831822140621e-33,29.246536,LAMB2_RPSA,151510
49,1,3.8367880595617446e-30,6.838322,VEGFA_GPC1,151510
50,1,4.168108556041301e-28,6.427487,BMP2_GPC1,151510
51,1,7.58339414389627e-28,6.75962,FBN1_ITGB1,151510
52,1,1.3134244568818096e-24,30.63581,APP_NCSTN,151510
53,1,1.1130786599537855e-19,5.868511,BMP7_BMPR2,151510
54,1,2.4639011771972036e-09,13.620105,NCAM1_ROBO1,151510
147,2,0.0,26.586283,CGA_ADCYAP1R1,151510
148,2,0.0,40.36935,CRH_ADCYAP1R1,151510
149,2,0.0,117.16964,CALM1_ADCYAP1R1,151510
150,2,0.0,13.288036,OSM_IL6ST,151510
151,2,0.0,26.705688,TCN2_CNR1,151510
152,2,0.0,49.229958,GNAI2_CNR1,151510
153,2,0.0,25.413519,CRH_RAMP2,151510
154,2,0.0,62.011414,APOE_SDC2,151510
155,2,0.0,18.66301,FGF2_SDC2,151510
156,2,0.0,74.468834,LAMB2_RPSA,151510
157,2,0.0,23.810747,FGF2_SDC4,151510
158,2,0.0,16.995384,POMC_ADCYAP1R1,151510
159,2,0.0,11.136192,POMC_RAMP2,151510
160,2,0.0,12.994209,CCL5_SDC4,151510
161,2,0.0,20.304796,PRND_RPSA,151510
162,2,0.0,19.465534,VIP_ADCYAP1R1,151510
163,2,0.0,20.575994,MDK_SDC4,151510
164,2,0.0,80.210266,HLA-B_CANX,151510
165,2,0.0,17.1431,VCAN_ITGB1,151510
166,2,0.0,12.808764,TNC_SDC4,151510
167,2,0.0,12.350326,LAMA5_ITGB1,151510
168,2,0.0,19.012215,COL18A1_GPC1,151510
169,2,0.0,9.618131,BMP2_GPC1,151510
170,2,0.0,19.00254,COL6A2_ITGB1,151510
171,2,0.0,6.646834,TGFB1_SDC2,151510
172,2,0.0,18.258287,FN1_SDC2,151510
173,2,0.0,9.544618,CTF1_IL6ST,151510
174,2,0.0,20.744486,AGTRAP_RACK1,151510
175,2,0.0,16.412752,VIP_RAMP1,151510
176,2,0.0,5.911887,EBI3_IL6ST,151510
177,2,0.0,7.384024,BMP2_BMPR2,151510
178,2,0.0,9.898033,THBS1_SDC4,151510
179,2,0.0,8.581446,TDGF1_GPC1,151510
180,2,0.0,8.416651,TGM2_SDC4,151510
181,2,0.0,9.285264,BMP7_BMPR2,151510
182,2,0.0,6.8374486,COL9A2_ITGB1,151510
183,2,0.0,11.733839,ADAM15_ITGB1,151510
184,2,0.0,5.49497,IL11_IL6ST,151510
185,2,0.0,6.6629944,ADM2_ADCYAP1R1,151510
187,2,0.0,18.468433,FN1_ITGB1,151510
188,2,1.061029210569126e-309,5.8275414,COL11A1_ITGB1,151510
189,2,1.144560037875191e-292,6.2319727,NPNT_ITGB1,151510
191,2,3.275958353266924e-274,19.275135,COL1A1_ITGB1,151510
192,2,5.616151757048048e-272,12.792148,COL3A1_ITGB1,151510
195,2,1.7455342449485727e-227,6.7430844,CXCL12_SDC4,151510
196,2,2.5079211591957076e-220,8.758629,VIP_RAMP2,151510
200,2,3.0431223809118115e-192,6.7542458,ADAM17_ITGB1,151510
201,2,9.547739037587889e-179,5.3135967,FBN1_ITGB1,151510
202,2,3.39698853945885e-176,11.549527,COL1A2_ITGB1,151510
204,2,1.444524195295374e-150,13.887999,LGALS1_ITGB1,151510
211,2,3.1950265434400424e-57,5.976413,LAMA1_RPSA,151510
215,2,5.712039567259943e-19,8.381412,CALM1_PTPRA,151510
294,3,0.0,10.074944,WNT2_FZD3,151510
295,3,0.0,13.81515,AFDN_EPHB6,151510
296,3,0.0,28.192333,EFNA3_EPHB6,151510
297,3,0.0,7.929147,BMP8A_BMPR2,151510
298,3,0.0,37.53583,RIMS1_SLC17A7,151510
299,3,0.0,15.656096,EFNA5_EPHB6,151510
300,3,0.0,42.54037,CALM2_GRM5,151510
301,3,0.0,10.081728,ADCYAP1_RAMP2,151510
302,3,0.0,41.15057,CALM3_GRM5,151510
303,3,0.0,11.953722,NGF_BEX3,151510
305,3,1.0875817980561383e-306,12.975711,GNAI2_CHRM1,151510
306,3,1.0450123717866868e-299,11.681518,SLIT2_GPC1,151510
307,3,9.610447496763767e-295,5.139585,FARP2_PLXNA1,151510
308,3,5.168672514733015e-292,37.165245,CALM1_GRM5,151510
309,3,3.098370007869223e-289,6.419647,GDF7_BMPR2,151510
310,3,1.0368013035469833e-270,12.568038,LAMA2_RPSA,151510
311,3,4.384192718594311e-270,30.781437,ARF1_CHRM3,151510
312,3,7.170065943871447e-265,9.945604,SLIT1_GPC1,151510
313,3,2.181663092132161e-257,22.568977,EFNB3_EPHB6,151510
314,3,2.9732038873498503e-246,5.289582,VEGFA_GRIN2B,151510
315,3,1.1514398377244197e-244,9.484975,EFNB2_EPHB6,151510
316,3,5.923659786423882e-239,6.6041436,EFNB2_GRM5,151510
317,3,6.3148910864182314e-226,43.891483,CALM3_RYR2,151510
319,3,1.8953978496597915e-224,6.303335,SEMA6D_PLXNA1,151510
322,3,8.702316392792228e-210,42.605877,CALM1_RYR2,151510
324,3,1.2812448106661862e-187,9.176866,EFNA1_EPHB6,151510
325,3,9.62243163809273e-185,8.4089,GNB3_GABBR2,151510
327,3,5.022195942933823e-172,8.437913,ADCYAP1_ADCYAP1R1,151510
328,3,2.7674712260536565e-171,26.702185,CALM1_VIPR1,151510
329,3,8.563379530210906e-169,6.5205193,PTHLH_VIPR1,151510
330,3,1.2168307364424358e-168,7.5756445,ADAM10_TSPAN5,151510
331,3,7.700639932286872e-134,16.789742,BDNF_BEX3,151510
333,3,4.45910582681602e-128,21.75398,GNAS_VIPR1,151510
334,3,2.0223571554964796e-126,7.071048,SPTBN2_PTPRA,151510
335,3,6.404732277288957e-121,11.015245,APP_GPC1,151510
340,3,9.998503407051184e-102,10.7079315,SPTAN1_PTPRA,151510
341,3,2.947645292286817e-90,8.899292,APP_RPSA,151510
343,3,3.6093762038809825e-58,5.4978876,RGMB_BMPR2,151510
345,3,4.343296765108097e-49,7.20315,BDNF_NTRK2,151510
348,3,9.365584933852823e-39,7.779893,PTMA_VIPR1,151510
352,3,3.107838948894176e-23,15.013062,GNAS_ADCY1,151510
441,4,0.0,11.835485,BMP3_BMPR2,151510
442,4,0.0,6.8127213,BMP5_BMPR2,151510
444,4,0.0,10.963789,CTHRC1_FZD3,151510
445,4,0.0,9.819931,RSPO3_SDC4,151510
446,4,1.804343805746037e-280,43.12177,RIMS1_SLC17A7,151510
447,4,2.1452701804321223e-261,8.659376,SPP1_ITGB1,151510
448,4,1.4079876505618388e-254,19.87497,EFNA5_EPHB6,151510
449,4,6.244744001247629e-243,19.17395,SLIT1_GPC1,151510
450,4,1.931526836168052e-222,5.411388,LAMA3_SDC2,151510
451,4,2.9060397366556528e-220,14.778,EFNB2_EPHB6,151510
452,4,1.445644650713204e-219,19.05197,EFNA1_EPHB6,151510
453,4,2.9626541016143853e-189,13.508978,ADAM10_TSPAN5,151510
454,4,1.0617125818616147e-180,46.718582,CALM3_RYR2,151510
455,4,9.85578347778093e-180,6.3384786,SEMA3A_PLXNA1,151510
456,4,5.45194790224315e-173,46.074265,CALM1_RYR2,151510
457,4,1.7027402704990458e-172,7.544578,NRG1_GPC1,151510
459,4,1.6055937815507781e-128,10.7870245,AFDN_EPHB6,151510
460,4,2.749612754309011e-122,16.02843,SPTAN1_PTPRA,151510
461,4,8.321883574633728e-120,10.25704,NCAM1_PTPRA,151510
462,4,7.675454186369853e-118,5.438452,SEMA3F_PLXNA1,151510
464,4,1.653696014870678e-108,13.918348,LGALS1_ITGB1,151510
465,4,1.5942456110807133e-107,5.6180997,TGM2_SDC4,151510
466,4,1.4271755970230584e-103,10.001695,RGMB_BMPR2,151510
471,4,2.456727713473129e-94,18.752684,EFNA3_EPHB6,151510
472,4,2.584558528477371e-88,19.192177,EFNB3_EPHB6,151510
473,4,2.125910023145172e-86,12.646948,CALM1_GRM3,151510
475,4,4.669122582261641e-77,9.486692,COL1A2_ITGB1,151510
476,4,9.869115446829965e-63,5.6889853,RGMA_BMPR2,151510
477,4,6.0479377039774975e-58,7.8029985,COL1A1_ITGB1,151510
478,4,6.067831010043326e-54,10.193892,LAMA2_RPSA,151510
479,4,2.366197725666006e-53,5.785405,S100A1_RYR2,151510
481,4,6.2315411746346465e-52,5.422458,COL3A1_ITGB1,151510
490,4,3.959022210252687e-18,6.383359,GNAI2_CHRM1,151510
501,4,1.0471421464226643e-07,7.019636,APP_GPC1,151510
503,4,2.3810404950027467e-05,11.265876,ARF1_CHRM3,151510
588,5,0.0,12.551961,PTHLH_VIPR1,151510
589,5,0.0,43.585316,CALM1_VIPR1,151510
590,5,0.0,11.886492,CRH_VIPR1,151510
591,5,0.0,39.603634,GNAS_VIPR1,151510
592,5,0.0,5.4845815,POMC_VIPR1,151510
593,5,0.0,16.343044,GNB3_GABBR2,151510
594,5,0.0,46.417538,CALM1_GRM5,151510
595,5,0.0,46.314228,CALM3_GRM5,151510
596,5,0.0,37.578117,GNAS_ADCY1,151510
597,5,0.0,22.01679,PTMA_VIPR1,151510
598,5,0.0,15.675055,NCAM1_ROBO1,151510
599,5,6.893510354260303e-285,44.404667,CALM2_GRM5,151510
600,5,6.4700653150999504e-282,34.133053,ARF1_CHRM3,151510
601,5,5.3209598684448175e-280,13.085334,LAMA1_RPSA,151510
602,5,3.250005325681909e-276,24.661404,BDNF_BEX3,151510
603,5,1.0297190593328569e-265,5.0185823,LAMA1_GPC1,151510
604,5,4.165228595822752e-234,13.265362,VIP_RAMP1,151510
605,5,2.36656219875988e-222,14.776303,BDNF_NTRK2,151510
606,5,3.858176896489466e-219,7.6146836,ADAM10_TSPAN14,151510
608,5,6.803190470483711e-187,7.5421286,EFNB2_GRM5,151510
609,5,4.8594155538344765e-183,12.621672,NGF_BEX3,151510
610,5,2.3843437289363506e-169,6.971264,GDF11_BMPR2,151510
611,5,1.7030746585648365e-158,10.213604,SLIT2_GPC1,151510
612,5,5.211182328722867e-156,19.701208,EFNB3_EPHB6,151510
613,5,1.5631798113717552e-146,9.963908,NCAM1_PTPRA,151510
615,5,2.3952778334514987e-136,5.4565034,PTHLH_ADCYAP1R1,151510
616,5,9.717255187166454e-125,8.068514,RGMB_BMPR2,151510
617,5,6.420575917876281e-119,7.061108,S100A1_RYR2,151510
618,5,8.61856915628446e-119,13.599749,CALM1_PTPRA,151510
619,5,9.827870311995171e-113,7.270285,GNAI2_ADCY1,151510
621,5,6.167297587526568e-109,34.811253,CALM1_RYR2,151510
622,5,4.280180785925943e-108,34.99529,CALM3_RYR2,151510
623,5,4.842404784178547e-105,6.0019116,VIP_RAMP2,151510
624,5,4.412234727902358e-95,5.748987,WNT2_FZD3,151510
625,5,6.118180559766705e-90,7.6868663,ADCYAP1_ADCYAP1R1,151510
626,5,6.669195594743815e-88,5.0317245,SEMA6D_PLXNA1,151510
627,5,4.531110056380873e-86,6.545821,ADCYAP1_RAMP2,151510
631,5,1.3108097805654449e-71,6.429937,VIP_ADCYAP1R1,151510
633,5,2.288877587326151e-48,8.893626,SPTAN1_PTPRA,151510
639,5,4.3238046684880375e-27,6.3828163,GNAI2_CHRM1,151510
642,5,5.802633328788373e-25,12.690376,EFNA3_EPHB6,151510
735,6,9.432681531964332e-200,45.268776,PRND_RPSA,151510
736,6,1.3206271545158437e-186,18.07461,COL11A1_ITGB1,151510
737,6,3.4735496332230804e-183,35.32488,FN1_SDC2,151510
738,6,2.1000652696314667e-179,42.814976,COL3A1_ITGB1,151510
739,6,2.6896985228792593e-177,53.045143,COL1A1_ITGB1,151510
740,6,2.942240833534811e-176,62.216656,GNAI2_CNR1,151510
741,6,3.678893409271753e-172,46.461926,FN1_ITGB1,151510
742,6,9.546909205754728e-172,41.521015,COL1A2_ITGB1,151510
743,6,3.363471412540199e-168,18.19712,NPNT_ITGB1,151510
744,6,5.2148821895097395e-163,35.143913,COL6A2_ITGB1,151510
745,6,9.340623740569931e-159,24.549358,ADAM15_ITGB1,151510
746,6,2.9497740442925405e-157,15.429515,CXCL12_SDC4,151510
747,6,2.2043099438921248e-153,19.141153,LAMA5_ITGB1,151510
748,6,2.2597354090233114e-153,78.2627,LAMB2_RPSA,151510
749,6,1.595665181744332e-148,11.375413,ADM_ADCYAP1R1,151510
750,6,5.0797261197506365e-145,12.141489,FBN1_ITGB1,151510
751,6,2.28444007001185e-141,17.889734,TNC_SDC4,151510
752,6,9.197812968787762e-141,23.667322,FGF2_SDC4,151510
753,6,1.860872481811246e-140,25.077005,TCN2_CNR1,151510
754,6,9.392610763690783e-140,24.694258,COL18A1_GPC1,151510
755,6,7.835595724689189e-139,18.024313,FGF2_SDC2,151510
756,6,8.197219289751373e-139,24.235518,CRH_RAMP2,151510
757,6,5.084355262075258e-136,27.486567,AGTRAP_RACK1,151510
758,6,5.240473326511603e-134,21.762444,MDK_SDC4,151510
759,6,1.015394746871281e-133,12.450143,ADM_RAMP1,151510
760,6,7.18795874841192e-133,86.28809,HLA-B_CANX,151510
761,6,5.821531693809149e-132,20.757586,VCAN_ITGB1,151510
762,6,4.0682931807116646e-129,9.838494,IL16_GRIN2A,151510
763,6,1.0850602564720376e-127,53.346355,APOE_SDC2,151510
764,6,1.0850602564720376e-127,13.040883,COL9A2_ITGB1,151510
765,6,2.103000026618256e-118,13.51761,THBS1_SDC4,151510
766,6,3.7207319902190262e-118,12.769019,CTF1_IL6ST,151510
767,6,4.5200595028277784e-117,30.885372,LGALS1_ITGB1,151510
768,6,9.974861381456474e-113,6.265007,IL16_GRIN2B,151510
769,6,9.581816475591933e-111,6.7981844,TGFB1_SDC2,151510
770,6,2.277319641121554e-108,10.6375265,VEGFA_GPC1,151510
771,6,4.642388475843223e-107,5.0154023,JAM3_ITGB1,151510
772,6,1.435823288185932e-106,11.839827,BMP7_BMPR2,151510
773,6,8.578979762095093e-106,27.908424,CRH_ADCYAP1R1,151510
774,6,2.2901181014423613e-100,14.162185,CDH1_PTPRF,151510
775,6,4.197503568264585e-99,6.0058084,CXCL10_SDC4,151510
776,6,2.2533286365466383e-97,6.346397,PSEN1_NCSTN,151510
777,6,6.252069649182565e-97,5.7446547,CALCB_ADCYAP1R1,151510
778,6,6.805351770781469e-96,10.04919,TGM2_SDC4,151510
779,6,1.119094927811147e-92,70.203354,CALM1_ADCYAP1R1,151510
780,6,7.221853467649523e-89,6.3293724,PLAU_ITGB1,151510
781,6,2.338925757530547e-88,6.66353,SPP1_ITGB1,151510
782,6,5.333639636545659e-84,7.9248347,NTF3_NTRK2,151510
783,6,9.889213000226573e-84,5.9807506,CALCB_RAMP1,151510
784,6,1.6759094196543905e-79,7.587263,ADAM17_ITGB1,151510
785,6,3.774644764702348e-79,8.21673,NID1_PTPRF,151510
786,6,2.468743133331468e-78,6.842141,POMC_RAMP2,151510
787,6,4.052896706172125e-63,7.9251976,CCL5_SDC4,151510
788,6,1.2074601653967295e-62,9.978014,CGA_ADCYAP1R1,151510
790,6,1.6545048741926653e-56,7.47169,POMC_ADCYAP1R1,151510
793,6,4.122393205333221e-37,8.934619,GNAI2_ADCY1,151510
796,6,5.529547558267157e-36,11.2907,EFNA1_EPHB6,151510
797,6,4.1513046050748175e-28,7.9066224,VIP_ADCYAP1R1,151510
799,6,2.2932899745901616e-23,5.938621,VIP_RAMP2,151510
801,6,2.0229567071617856e-20,11.174807,LAMA1_RPSA,151510
882,7,9.047689151437545e-71,171.94989,PSEN1_NCSTN,151510
883,7,9.047689151437545e-71,148.64053,APP_NCSTN,151510
884,7,9.047689151437545e-71,237.54475,JAM3_ITGB1,151510
885,7,9.047689151437545e-71,245.18587,CALM1_GRM3,151510
886,7,9.047689151437545e-71,105.48944,ADAM15_ITGB1,151510
887,7,9.047689151437545e-71,372.13617,SPP1_ITGB1,151510
888,7,9.047689151437545e-71,187.51813,APP_RPSA,151510
889,7,9.047689151437545e-71,149.5915,COL9A2_ITGB1,151510
890,7,9.047689151437545e-71,44.257107,ADAM10_TSPAN14,151510
891,7,9.047689151437545e-71,89.67685,ADAM10_TSPAN5,151510
892,7,1.1079854084230821e-70,106.057686,NCAM1_PTPRA,151510
893,7,1.1328856581702822e-70,45.375374,ADAM17_ITGB1,151510
894,7,1.5386396765582775e-70,58.82063,VCAN_ITGB1,151510
895,7,2.3334178471339243e-70,103.361824,LGALS1_ITGB1,151510
896,7,3.2381448573490414e-70,105.40987,FN1_ITGB1,151510
897,7,5.3812496049186874e-70,58.611526,NCAM1_ROBO1,151510
898,7,9.013198615507304e-70,63.17727,LIPH_LPAR1,151510
899,7,4.2779261989705895e-69,40.05409,CDH1_PTPRF,151510
900,7,1.8779195199211682e-68,56.72152,TNC_SDC4,151510
901,7,2.0485131937800393e-68,76.504845,COL3A1_ITGB1,151510
902,7,3.4673221579139965e-68,41.394623,NPNT_ITGB1,151510
903,7,8.28961409590908e-68,87.02632,COL1A1_ITGB1,151510
904,7,1.5437112563732924e-67,58.668392,COL6A2_ITGB1,151510
905,7,2.5878788309993994e-67,22.865692,BMP8B_BMPR2,151510
906,7,8.126342175620439e-67,69.98011,COL1A2_ITGB1,151510
907,7,2.5109127052759565e-64,28.099688,EBI3_IL6ST,151510
908,7,2.5109127052759565e-64,28.85857,NTF3_NTRK2,151510
909,7,4.173214575461288e-64,17.862078,LAMC2_ITGB1,151510
910,7,1.3037538663768337e-63,24.145817,IL11_IL6ST,151510
911,7,7.763730565753487e-63,25.735182,PLAU_ITGB1,151510
912,7,1.164030613771722e-60,18.000769,NID1_PTPRF,151510
913,7,2.0891688722790664e-60,24.103323,FBN1_ITGB1,151510
914,7,4.1373148383110213e-60,27.33505,LAMA5_ITGB1,151510
915,7,4.6990219230307746e-60,34.017635,COL18A1_GPC1,151510
916,7,3.393180928379507e-57,17.354836,BMP2_GPC1,151510
917,7,1.5020370562135156e-55,109.97981,HLA-B_CANX,151510
918,7,3.9626377066371526e-48,10.764616,ADM_ADCYAP1R1,151510
919,7,1.01644989900347e-36,7.05547,CALCB_ADCYAP1R1,151510
920,7,1.9963082381420995e-35,16.098885,CTF1_IL6ST,151510
921,7,1.116608724772868e-34,16.366394,COL11A1_ITGB1,151510
922,7,6.770428895317785e-32,11.292651,THBS1_SDC4,151510
923,7,3.0783217406966158e-30,23.607994,APP_GPC1,151510
924,7,1.1932856263588906e-27,7.9762,ADM_RAMP1,151510
926,7,5.554004913582042e-23,5.18373,F13A1_ITGB1,151510
927,7,1.0496430673961201e-19,5.0309362,CALCB_RAMP1,151510
929,7,6.415816718729806e-15,11.463983,EFNA1_EPHB6,151510
930,7,1.120118076283214e-13,5.2180657,BMP7_BMPR2,151510
931,7,3.5273572819991374e-13,17.318935,PTMA_VIPR1,151510
