,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,cluster,ordered_cluster
44,KEGG_2021_Human,Gastric cancer,4/149,0.0064443661828935,0.0224836775714287,0,0,5.736769509981851,28.939414836750064,TGFB3;CDH1;FGF1;FGFR2,2,2
45,KEGG_2021_Human,Bacterial invasion of epithelial cells,3/77,0.006603441576186,0.0225378332056783,0,0,8.372888513513514,42.03327612835062,ITGB1;CDH1;FN1,2,2
46,KEGG_2021_Human,Cellular senescence,4/156,0.0075574728131978,0.0252451751419588,0,0,5.470637119113573,26.72525727072069,TGFB3;HLA-B;CALM1;CALM2,2,2
47,KEGG_2021_Human,Phototransduction,2/28,0.008431539185493,0.0275781594192166,0,0,15.761300555114987,75.2724399640349,CALM1;CALM2,2,2
48,KEGG_2021_Human,GnRH signaling pathway,3/93,0.0110683957301955,0.034754762592814,0,0,6.878819444444445,30.979874044611517,CGA;CALM1;CALM2,2,2
49,KEGG_2021_Human,Rheumatoid arthritis,3/93,0.0110683957301955,0.034754762592814,0,0,6.878819444444445,30.979874044611517,CXCL12;TGFB3;VEGFA,2,2
50,KEGG_2021_Human,Tuberculosis,4/180,0.0123136782089465,0.0374361505057287,0,0,4.7188995215311005,20.749211588141986,TGFB3;CD14;CALM1;CALM2,2,2
51,KEGG_2021_Human,Circadian entrainment,3/97,0.0123992345624069,0.0374361505057287,0,0,6.584773936170213,28.90795128943777,ADCYAP1R1;CALM1;CALM2,2,2
52,KEGG_2021_Human,Longevity regulating pathway,3/102,0.0141865718166554,0.0420243731172624,0,0,6.250631313131313,26.59930783049972,INSR;ADIPOQ;ADIPOR1,2,2
53,KEGG_2021_Human,NF-kappa B signaling pathway,3/104,0.0149403287857234,0.0434376225807145,0,0,6.126237623762377,25.75281052919957,CXCL12;PLAU;CD14,2,2
54,KEGG_2021_Human,HIF-1 signaling pathway,3/109,0.0169224556785904,0.0483059189370672,0,0,5.835790094339623,23.804851911614257,INSR;TIMP1;VEGFA,2,2
0,KEGG_2021_Human,ECM-receptor interaction,23/88,5.386567443540316e-39,5.1172390713633e-37,0,0,167.4029304029304,14751.02899936729,ITGB1;LAMA5;SDC4;LAMB2;LAMA4;FN1;LAMC1;THBS2;HSPG2;THBS1;COL1A1;COL1A2;COL4A1;COL6A2;COL6A1;SPP1;COL4A5;COL6A3;ITGB8;COL9A3;ITGAV;COL9A2;AGRN,3,3
1,KEGG_2021_Human,Focal adhesion,20/201,8.040215438571904e-25,3.819102333321655e-23,0,0,48.50583179864948,2691.111864328497,ITGB1;LAMA5;LAMB2;LAMA4;FN1;LAMC1;THBS2;THBS1;COL1A1;COL1A2;COL4A1;COL6A2;COL6A1;SPP1;COL4A5;COL6A3;ITGB8;COL9A3;ITGAV;COL9A2,3,3
2,KEGG_2021_Human,PI3K-Akt signaling pathway,23/354,2.8521578564809596e-24,9.031833212189704e-23,0,0,32.43360667529852,1758.3544619234665,ITGB1;LAMA5;LAMB2;LAMA4;FN1;LAMC1;FGF1;THBS2;THBS1;COL1A1;EFNA1;COL1A2;COL4A1;COL6A2;COL6A1;SPP1;COL4A5;COL6A3;ITGB8;COL9A3;ITGAV;COL9A2;FGFR2,3,3
3,KEGG_2021_Human,Human papillomavirus infection,22/331,2.061067024325773e-23,4.895034182773709e-22,0,0,32.49582298487243,1697.4593912718883,ITGB1;LAMA5;LAMB2;LAMA4;FN1;HLA-B;LAMC1;PSEN1;THBS2;THBS1;COL1A1;COL1A2;COL4A1;COL6A2;COL6A1;SPP1;COL4A5;COL6A3;ITGB8;COL9A3;ITGAV;COL9A2,3,3
4,KEGG_2021_Human,Protein digestion and absorption,14/103,1.81218232735761e-19,3.4431464219794592e-18,0,0,61.21260189469046,2641.604427995418,COL18A1;COL16A1;COL11A1;COL1A1;COL3A1;COL1A2;COL5A1;COL4A1;COL6A2;COL6A1;COL4A5;COL6A3;COL9A3;COL9A2,3,3
5,KEGG_2021_Human,Amoebiasis,11/102,2.4851286764402372e-14,3.934787071030377e-13,0,0,44.42083842083842,1391.5212702893648,COL1A1;LAMA5;COL3A1;COL1A2;TGFB3;LAMB2;COL4A1;LAMA4;FN1;COL4A5;LAMC1,3,3
6,KEGG_2021_Human,Cell adhesion molecules,11/148,1.5895914294588225e-12,2.1573026542655447e-11,0,0,29.43741551770749,799.7422841296186,ITGB1;VCAN;SDC4;SDC2;CNTN1;HLA-B;CNTN2;ITGB8;NCAM1;ITGAV;JAM3,3,3
7,KEGG_2021_Human,Small cell lung cancer,9/92,1.598363435638689e-11,1.8980565798209428e-10,0,0,38.43975903614458,955.5914895640896,ITGB1;LAMA5;LAMB2;COL4A1;LAMA4;FN1;COL4A5;ITGAV;LAMC1,3,3
8,KEGG_2021_Human,Proteoglycans in cancer,10/205,1.1261075746431996e-09,1.1886691065678218e-08,0,0,18.405594405594407,379.2380473797009,COL1A1;ITGB1;COL1A2;SDC4;LUM;SDC2;FN1;ITGAV;HSPG2;THBS1,3,3
9,KEGG_2021_Human,Axon guidance,9/182,7.236540758767754e-09,6.874713720829368e-08,0,0,18.35858794384806,344.1156220896642,EFNA1;EPHB6;ITGB1;BMPR2;SEMA4D;PLXNB2;PLXNB1;BMPR1B;RGMA,3,3
10,KEGG_2021_Human,TGF-beta signaling pathway,7/94,2.251223746923667e-08,1.9442386905249854e-07,0,0,27.53388822829964,484.8499314916691,BMPR2;TGFB3;BMPR1B;THBS1;BMP6;RGMA;FBN1,3,3
11,KEGG_2021_Human,AGE-RAGE signaling pathway in diabetic complications,7/100,3.46734926038044e-08,2.744984831134515e-07,0,0,25.74972191323693,442.3104495763719,COL1A1;COL3A1;COL1A2;TGFB3;COL4A1;FN1;COL4A5,3,3
12,KEGG_2021_Human,Pathways in cancer,12/531,1.2134667567866918e-07,8.867641684210439e-07,0,0,8.470280292289235,134.88594666453773,ITGB1;LAMA5;TGFB3;LAMB2;COL4A1;LAMA4;FN1;COL4A5;ITGAV;LAMC1;FGF1;FGFR2,3,3
13,KEGG_2021_Human,Toxoplasmosis,6/112,1.7010890323817115e-06,1.154310414830447e-05,0,0,19.023664854493123,252.7149658414067,ITGB1;LAMA5;TGFB3;LAMB2;LAMA4;LAMC1,3,3
14,KEGG_2021_Human,Phagosome,6/152,9.961227305355489e-06,6.30877729339181e-05,0,0,13.783840260041792,158.74587307419262,ITGB1;CANX;HLA-B;ITGAV;THBS2;THBS1,3,3
15,KEGG_2021_Human,Malaria,4/50,2.091019166526525e-05,0.00012415426301251242,0,0,28.352102637205988,305.5016709433986,TGFB3;SDC2;THBS2;THBS1,3,3
16,KEGG_2021_Human,Relaxin signaling pathway,5/129,6.256432242865122e-05,0.00034962415474834504,0,0,13.313844086021506,128.8688957167061,COL1A1;COL3A1;COL1A2;COL4A1;COL4A5,3,3
17,KEGG_2021_Human,Regulation of actin cytoskeleton,6/218,7.565077172173232e-05,0.0003992679618646983,0,0,9.460984969619444,89.77890914462617,ITGB1;FN1;ITGB8;ITGAV;FGF1;FGFR2,3,3
18,KEGG_2021_Human,Fluid shear stress and atherosclerosis,5/139,8.914608920735945e-05,0.00044573044603679726,0,0,12.31405472636816,114.8314428240792,BMPR2;SDC4;SDC2;ITGAV;BMPR1B,3,3
19,KEGG_2021_Human,Hippo signaling pathway,5/163,0.00018823040863756807,0.0008940944410284486,0,0,10.43090717299578,89.47469208515557,BMPR2;TGFB3;BMPR1B;FGF1;BMP6,3,3
20,KEGG_2021_Human,Hypertrophic cardiomyopathy,4/90,0.0002104860778788391,0.0009521989237376056,0,0,15.134578726648876,128.13072143315782,ITGB1;TGFB3;ITGB8;ITGAV,3,3
21,KEGG_2021_Human,Dilated cardiomyopathy,4/96,0.00026968954146275857,0.0011645684744982,0,0,14.143264433357093,116.23272886658492,ITGB1;TGFB3;ITGB8;ITGAV,3,3
22,KEGG_2021_Human,Rap1 signaling pathway,5/210,0.0006027216803513163,0.0024895025927554,0,0,8.020325203252032,59.46313238394753,EFNA1;ITGB1;FGF1;THBS1;FGFR2,3,3
23,KEGG_2021_Human,Platelet activation,4/124,0.0007115764202639388,0.0028166566635447,0,0,10.827868852459016,78.48069379627387,COL1A1;ITGB1;COL3A1;COL1A2,3,3
24,KEGG_2021_Human,Arrhythmogenic right ventricular cardiomyopathy,3/77,0.0020189183674246,0.0076718897962135,0,0,12.986704446381866,80.58501236326349,ITGB1;ITGB8;ITGAV,3,3
25,KEGG_2021_Human,Diabetic cardiomyopathy,4/203,0.0043040567037926,0.0157263610330886,0,0,6.503336353900651,35.431459444238506,COL1A1;COL3A1;COL1A2;TGFB3,3,3
26,KEGG_2021_Human,Signaling pathways regulating pluripotency of stem cells,3/143,0.0113170631951042,0.0398192964272187,0,0,6.841589861751152,30.660199612393885,BMPR2;BMPR1B;FGFR2,3,3
27,KEGG_2021_Human,Gastric cancer,3/149,0.0126385131201869,0.04288066951492,0,0,6.558440123729563,28.666984607956127,TGFB3;FGF1;FGFR2,3,3
28,KEGG_2021_Human,MAPK signaling pathway,4/294,0.0153592322624334,0.0484117976077067,0,0,4.442057659694743,18.550203963470757,EFNA1;TGFB3;FGF1;FGFR2,3,3
29,KEGG_2021_Human,Cytokine-cytokine receptor interaction,4/295,0.0155331417223839,0.0484117976077067,0,0,4.426567517322968,18.435677040927693,BMPR2;TGFB3;BMPR1B;BMP6,3,3
30,KEGG_2021_Human,Notch signaling pathway,2/59,0.015797533956199,0.0484117976077067,0,0,11.071010860484543,45.92146177811471,NCSTN;PSEN1,3,3
0,KEGG_2021_Human,Axon guidance,16/182,6.143652096673225e-21,7.433819036974602e-19,0,0,54.47986230636833,2535.431097844656,EPHB6;SEMA4A;BMPR2;SEMA3A;L1CAM;RGMA;EFNB2;EFNA1;EFNA3;EFNB3;SLIT1;PLXNA2;PLXNB2;PLXNA1;PLXNB1;FYN,4,4
1,KEGG_2021_Human,Gastric acid secretion,8/76,1.6619950987241945e-11,1.0055070347281375e-09,0,0,54.39398084815321,1350.0813019282598,CHRM3;SST;GNAS;CALM3;ADCY1;SSTR2;CALM1;CALM2,4,4
2,KEGG_2021_Human,cAMP signaling pathway,10/216,1.5213993016225158e-10,6.136310516544148e-09,0,0,23.375562396400664,528.4331161006214,AFDN;RYR2;BDNF;SST;GNAS;CALM3;ADCY1;SSTR2;CALM1;CALM2,4,4
3,KEGG_2021_Human,Calcium signaling pathway,10/240,4.261440048805576e-10,1.2890856147636866e-08,0,0,20.910922587486745,451.1791635619605,CHRM3;NTRK2;RYR2;GRM5;GNAS;CALM3;ADCY1;CALM1;CALM2;FGFR2,4,4
4,KEGG_2021_Human,Rap1 signaling pathway,9/210,2.713239686625052e-09,6.566040041632625e-08,0,0,21.05330490405117,415.27901741432834,EFNA1;AFDN;EFNA3;GNAS;CALM3;ADCY1;CALM1;CALM2;FGFR2,4,4
5,KEGG_2021_Human,Ras signaling pathway,9/232,6.4860256675641745e-09,1.3080151762921086e-07,0,0,18.955156950672645,357.3732479355673,EFNA1;AFDN;NTRK2;EFNA3;BDNF;CALM3;CALM1;CALM2;FGFR2,4,4
6,KEGG_2021_Human,Salivary secretion,6/93,1.3063243917085897e-07,2.258075019953419e-06,0,0,30.439846743295018,482.4983051410993,CHRM3;GNAS;CALM3;ADCY1;CALM1;CALM2,4,4
7,KEGG_2021_Human,Circadian entrainment,6/97,1.6804872346961786e-07,2.54173694247797e-06,0,0,29.095970695970696,453.8683925156941,RYR2;GNAS;CALM3;ADCY1;CALM1;CALM2,4,4
8,KEGG_2021_Human,Neurotrophin signaling pathway,6/119,5.655858540441729e-07,7.603987593260548e-06,0,0,23.405309734513278,336.6948300317316,NTRK2;BEX3;BDNF;CALM3;CALM1;CALM2,4,4
9,KEGG_2021_Human,Long-term potentiation,5/67,7.556502457754822e-07,9.143367973883335e-06,0,0,34.86500701262272,491.4462332737665,GRM5;CALM3;ADCY1;CALM1;CALM2,4,4
10,KEGG_2021_Human,Adrenergic signaling in cardiomyocytes,6/150,2.194842311057381e-06,2.414326542163119e-05,0,0,18.33796296296296,238.9326611227857,RYR2;GNAS;CALM3;ADCY1;CALM1;CALM2,4,4
11,KEGG_2021_Human,Oxytocin signaling pathway,6/154,2.557298478822763e-06,2.57860929947962e-05,0,0,17.838738738738737,229.70157432355884,RYR2;GNAS;CALM3;ADCY1;CALM1;CALM2,4,4
12,KEGG_2021_Human,GnRH signaling pathway,5/93,3.868783762000668e-06,3.600944886169853e-05,0,0,24.531867588932805,305.7301262254058,GNAS;CALM3;ADCY1;CALM1;CALM2,4,4
13,KEGG_2021_Human,Aldosterone synthesis and secretion,5/98,5.007138045333038e-06,4.03909135656865e-05,0,0,23.20710612435717,283.23451619766166,GNAS;CALM3;ADCY1;CALM1;CALM2,4,4
14,KEGG_2021_Human,Inflammatory mediator regulation of TRP channels,5/98,5.007138045333038e-06,4.03909135656865e-05,0,0,23.20710612435717,283.23451619766166,GNAS;CALM3;ADCY1;CALM1;CALM2,4,4
15,KEGG_2021_Human,Melanogenesis,5/101,5.806669643086923e-06,4.391293917584486e-05,0,0,22.47848731884058,271.01195794624465,GNAS;CALM3;ADCY1;CALM1;CALM2,4,4
16,KEGG_2021_Human,Alcoholism,6/186,7.591650505747006e-06,5.403468889384633e-05,0,0,14.643703703703704,172.6267378009186,NTRK2;BDNF;GNAS;CALM3;CALM1;CALM2,4,4
17,KEGG_2021_Human,Glutamatergic synapse,5/114,1.0497195591783222e-05,7.056448147809833e-05,0,0,19.784603111288398,226.8186518465858,GRM5;GNAS;SLC17A7;ADCY1;SHANK1,4,4
18,KEGG_2021_Human,Vascular smooth muscle contraction,5/133,2.2160560400782075e-05,0.00013349805179754996,0,0,16.831691576086957,180.38854449241376,GNAS;CALM3;ADCY1;CALM1;CALM2,4,4
19,KEGG_2021_Human,Neuroactive ligand-receptor interaction,7/341,2.3934952288052774e-05,0.00013349805179754996,0,0,9.34301850843767,99.41131204948388,CHRM3;CORT;VIPR1;GRM5;SST;CHRNA4;SSTR2,4,4
20,KEGG_2021_Human,Pathways of neurodegeneration,8/475,2.478769818344427e-05,0.00013349805179754996,0,0,7.761366465813455,82.31055700707526,CHRM3;RYR2;GRM5;BDNF;CALM3;CALM1;CALM2;SPTBN2,4,4
21,KEGG_2021_Human,Apelin signaling pathway,5/137,2.556074640415341e-05,0.00013349805179754996,0,0,16.3183465085639,172.55758373501786,RYR2;CALM3;ADCY1;CALM1;CALM2,4,4
22,KEGG_2021_Human,Estrogen signaling pathway,5/137,2.556074640415341e-05,0.00013349805179754996,0,0,16.3183465085639,172.55758373501786,GNAS;CALM3;ADCY1;CALM1;CALM2,4,4
23,KEGG_2021_Human,Fluid shear stress and atherosclerosis,5/139,2.740612087918982e-05,0.00013349805179754996,0,0,16.073166774821544,168.84450512822406,BMPR2;GPC1;CALM3;CALM1;CALM2,4,4
24,KEGG_2021_Human,Amphetamine addiction,4/69,2.868553179120908e-05,0.00013349805179754996,0,0,26.03469721767594,272.2999619910236,GNAS;CALM3;CALM1;CALM2,4,4
25,KEGG_2021_Human,Renin secretion,4/69,2.868553179120908e-05,0.00013349805179754996,0,0,26.03469721767594,272.2999619910236,GNAS;CALM3;CALM1;CALM2,4,4
26,KEGG_2021_Human,Phospholipase D signaling pathway,5/148,3.702866760869487e-05,0.00016594328817229922,0,0,15.054727880814838,153.61570551961768,ARF1;GRM5;GNAS;FYN;ADCY1,4,4
27,KEGG_2021_Human,Alzheimer disease,7/369,3.9578734076575255e-05,0.0001710366722594859,0,0,8.608048719236564,87.26167160544453,CHRM3;GRM5;ADAM10;CALM3;APOE;CALM1;CALM2,4,4
28,KEGG_2021_Human,Phototransduction,3/28,4.892036785487742e-05,0.0002041160176013851,0,0,49.81,494.3800262044663,CALM3;CALM1;CALM2,4,4
29,KEGG_2021_Human,Insulin secretion,4/86,6.825078055362669e-05,0.00027527814823296096,0,0,20.61961598339388,197.78998958092387,CHRM3;RYR2;GNAS;ADCY1,4,4
30,KEGG_2021_Human,Pancreatic secretion,4/102,0.0001325437143235115,0.0005173480462304803,0,0,17.23925314806774,153.92236199865638,CHRM3;RYR2;GNAS;ADCY1,4,4
31,KEGG_2021_Human,Glucagon signaling pathway,4/107,0.0001594572631095374,0.0006029477761329384,0,0,16.39826482131791,143.38207573637712,GNAS;CALM3;CALM1;CALM2,4,4
32,KEGG_2021_Human,Cholinergic synapse,4/113,0.00019672555098134784,0.0007213270202649421,0,0,15.490923287136445,132.19490665993504,CHRM3;CHRNA4;FYN;ADCY1,4,4
33,KEGG_2021_Human,"Growth hormone synthesis, secretion and action",4/119,0.00023990497290512933,0.0008537794623976661,0,0,14.678260869565218,122.3472331202438,SST;GNAS;ADCY1;SSTR2,4,4
34,KEGG_2021_Human,Human cytomegalovirus infection,5/225,0.00026568316853071457,0.0009185046683490418,0,0,9.747529644268775,80.2534200870244,GNAS;CALM3;ADCY1;CALM1;CALM2,4,4
35,KEGG_2021_Human,Oocyte meiosis,4/129,0.0003264419862028404,0.0010972077869595,0,0,13.497191489361702,108.34544253042898,CALM3;ADCY1;CALM1;CALM2,4,4
36,KEGG_2021_Human,Dopaminergic synapse,4/132,0.00035626298267516605,0.0011650762406404,0,0,13.178856382978724,104.63802930927736,GNAS;CALM3;CALM1;CALM2,4,4
37,KEGG_2021_Human,Cell adhesion molecules,4/148,0.0005491437022377603,0.001703753537712,0,0,11.705082742316783,87.87181656756027,CNTN1;CNTN2;NCAM1;L1CAM,4,4
38,KEGG_2021_Human,Retrograde endocannabinoid signaling,4/148,0.0005491437022377603,0.001703753537712,0,0,11.705082742316783,87.87181656756027,RIMS1;GRM5;SLC17A7;ADCY1,4,4
39,KEGG_2021_Human,cGMP-PKG signaling pathway,4/167,0.000863187272534167,0.0026111414994158,0,0,10.330766218509334,72.88230449848443,CALM3;ADCY1;CALM1;CALM2,4,4
40,KEGG_2021_Human,MAPK signaling pathway,5/294,0.0008964062940188855,0.002645491745763,0,0,7.394313224010832,51.88675950890251,EFNA1;NTRK2;EFNA3;BDNF;FGFR2,4,4
41,KEGG_2021_Human,Glioma,3/75,0.000926798741435889,0.0026700630408033,0,0,17.25434027777778,120.50041514783926,CALM3;CALM1;CALM2,4,4
42,KEGG_2021_Human,Pertussis,3/76,0.0009631598881733862,0.0027102871271855,0,0,17.017123287671232,118.18887540441294,CALM3;CALM1;CALM2,4,4
43,KEGG_2021_Human,Gap junction,3/88,0.0014715123364968,0.0040466589253662,0,0,14.605882352941176,95.2517448144162,GRM5;GNAS;ADCY1,4,4
44,KEGG_2021_Human,TGF-beta signaling pathway,3/94,0.0017782858455118,0.0047816130512652,0,0,13.638736263736265,86.36191536485507,BMPR2;RGMB;RGMA,4,4
45,KEGG_2021_Human,Dilated cardiomyopathy,3/96,0.0018887419901292,0.0049682126262096,0,0,13.344086021505376,83.69202965543494,RYR2;GNAS;ADCY1,4,4
46,KEGG_2021_Human,Phosphatidylinositol signaling system,3/97,0.0019455397883127,0.0050087300933157,0,0,13.201462765957446,82.40637964942252,CALM3;CALM1;CALM2,4,4
47,KEGG_2021_Human,PI3K-Akt signaling pathway,5/354,0.0020350809618085,0.0051300999245589,0,0,6.104397657904572,37.83029327695501,EFNA1;NTRK2;EFNA3;BDNF;FGFR2,4,4
48,KEGG_2021_Human,Pathways in cancer,6/531,0.0022266273954097,0.0054984064253994,0,0,4.933079365079365,30.127633885451427,GNAS;CALM3;ADCY1;CALM1;CALM2;FGFR2,4,4
49,KEGG_2021_Human,C-type lectin receptor signaling pathway,3/104,0.0023730744285327,0.0057428401170493,0,0,12.282178217821782,74.22819075934467,CALM3;CALM1;CALM2,4,4
50,KEGG_2021_Human,Parkinson disease,4/249,0.0037049325325254,0.0087901340477565,0,0,6.844637429439861,38.31689792331356,GNAS;CALM3;CALM1;CALM2,4,4
51,KEGG_2021_Human,Platelet activation,3/124,0.0038996254037596,0.0090741283433638,0,0,10.241735537190085,56.80962456263433,GNAS;FYN;ADCY1,4,4
52,KEGG_2021_Human,Nicotine addiction,2/40,0.0046740595984819,0.010670966253138,0,0,21.386680988184747,114.75509786105276,CHRNA4;SLC17A7,4,4
53,KEGG_2021_Human,Insulin signaling pathway,3/137,0.0051507016536939,0.0115413870388327,0,0,9.242070895522389,48.69298109698855,CALM3;CALM1;CALM2,4,4
54,KEGG_2021_Human,Cocaine addiction,2/49,0.0069448554030986,0.015278681886817,0,0,17.283543204515848,85.89496010554357,BDNF;GNAS,4,4
55,KEGG_2021_Human,Vibrio cholerae infection,2/50,0.0072225026271421,0.0156057646050749,0,0,16.922619047619047,83.43788300609687,ARF1;GNAS,4,4
56,KEGG_2021_Human,Cellular senescence,3/156,0.0073716338926862,0.0156485561581584,0,0,8.086601307189543,39.70614967382036,CALM3;CALM1;CALM2,4,4
57,KEGG_2021_Human,Ovarian steroidogenesis,2/51,0.0075051203009533,0.0156572337312991,0,0,16.576426488962934,81.09469280568841,GNAS;ADCY1,4,4
58,KEGG_2021_Human,Regulation of lipolysis in adipocytes,2/55,0.0086847744196851,0.0178111475386763,0,0,15.322294955718135,72.72242891249378,GNAS;ADCY1,4,4
59,KEGG_2021_Human,Tuberculosis,3/180,0.01087971815415,0.0219407649442025,0,0,6.981638418079096,31.5629745514898,CALM3;CALM1;CALM2,4,4
60,KEGG_2021_Human,Cortisol synthesis and secretion,2/65,0.0119692083073164,0.0237422000850048,0,0,12.8837058632977,57.01578256302679,GNAS;ADCY1,4,4
61,KEGG_2021_Human,Kaposi sarcoma-associated herpesvirus infection,3/193,0.013120566714187,0.0256062672970424,0,0,6.499671052631579,28.16680744331868,CALM3;CALM1;CALM2,4,4
62,KEGG_2021_Human,Adherens junction,2/71,0.0141617305863652,0.0271995143007966,0,0,11.75983436853002,50.06410777572769,AFDN;FYN,4,4
63,KEGG_2021_Human,Thyroid hormone synthesis,2/75,0.0157125715616093,0.0297065806086677,0,0,11.113223371540396,46.1564856237522,GNAS;ADCY1,4,4
64,KEGG_2021_Human,Human immunodeficiency virus 1 infection,3/212,0.0168379218668381,0.0310225932434209,0,0,5.90311004784689,24.109019739798107,CALM3;CALM1;CALM2,4,4
65,KEGG_2021_Human,Synaptic vesicle cycle,2/78,0.0169214144964114,0.0310225932434209,0,0,10.672932330827068,43.53676225433978,RIMS1;SLC17A7,4,4
66,KEGG_2021_Human,Lipid and atherosclerosis,3/215,0.0174734371816651,0.0315565059549475,0,0,5.818691037735849,23.548669875985063,CALM3;CALM1;CALM2,4,4
67,KEGG_2021_Human,Bile secretion,2/90,0.0221351857372417,0.0393876099147978,0,0,9.211966604823749,35.1029985464868,GNAS;ADCY1,4,4
68,KEGG_2021_Human,Morphine addiction,2/91,0.0225961945539436,0.0396252107395244,0,0,9.108002751662465,34.51909152088551,GNAS;ADCY1,4,4
69,KEGG_2021_Human,Chemical carcinogenesis,3/239,0.0230387531768434,0.0398241304914007,0,0,5.220603813559322,19.68469159013861,CHRNA4;GNAS;ADCY1,4,4
70,KEGG_2021_Human,Amoebiasis,2/102,0.0279247580309207,0.0469291072464084,0,0,8.101632653061225,28.989598979218883,GNAS;ADCY1,4,4
71,KEGG_2021_Human,Chagas disease,2/102,0.0279247580309207,0.0469291072464084,0,0,8.101632653061225,28.989598979218883,GNAS;ADCY1,4,4
72,KEGG_2021_Human,"Parathyroid hormone synthesis, secretion and action",2/106,0.0299759378394035,0.049686143542025,0,0,7.788461538461538,27.31694072931825,GNAS;ADCY1,4,4
0,KEGG_2021_Human,Gastric acid secretion,7/76,4.271054034501409e-11,3.509635923240077e-09,0,0,74.76060118089103,1785.0271295248488,CCKBR;SST;CALM3;SSTR2;CALM1;CALM2;GNAI2,5,5
1,KEGG_2021_Human,cAMP signaling pathway,9/216,7.019271846480155e-11,3.509635923240077e-09,0,0,34.36347826086956,803.410442733645,AFDN;RYR2;CHRM1;SST;CALM3;SSTR2;CALM1;CALM2;GNAI2,5,5
2,KEGG_2021_Human,Axon guidance,7/182,2.0121135246007983e-08,6.70704508200266e-07,0,0,29.32,519.5942354391702,EPHB6;EFNB2;EFNA3;EFNB3;SLIT1;EFNA5;GNAI2,5,5
3,KEGG_2021_Human,Rap1 signaling pathway,7/210,5.3837168527674026e-08,1.3459292131918503e-06,0,0,25.24010217113665,422.4512060748127,AFDN;EFNA3;CALM3;CALM1;EFNA5;CALM2;GNAI2,5,5
4,KEGG_2021_Human,Neuroactive ligand-receptor interaction,8/341,8.115678987234583e-08,1.6231357974469163e-06,0,0,18.14091014091014,296.18451513190706,CORT;CHRM1;CCKBR;GRM7;SST;CCK;HTR2A;SSTR2,5,5
5,KEGG_2021_Human,Calcium signaling pathway,7/240,1.339919537207609e-07,2.233199228679348e-06,0,0,21.956922587823875,347.4789728974849,RYR2;CHRM1;CCKBR;CALM3;HTR2A;CALM1;CALM2,5,5
6,KEGG_2021_Human,Circadian entrainment,5/97,6.018775532874944e-07,8.598250761249921e-06,0,0,37.24512743628186,533.4698492415318,RYR2;CALM3;CALM1;CALM2;GNAI2,5,5
7,KEGG_2021_Human,Ras signaling pathway,6/232,2.3404406145870254e-06,2.9255507682337816e-05,0,0,18.716814159292035,242.66670269174864,AFDN;EFNA3;CALM3;CALM1;EFNA5;CALM2,5,5
8,KEGG_2021_Human,Apelin signaling pathway,5/137,3.32401706639395e-06,3.693352295993278e-05,0,0,25.90647857889237,326.7930395337648,RYR2;CALM3;CALM1;CALM2;GNAI2,5,5
9,KEGG_2021_Human,Adrenergic signaling in cardiomyocytes,5/150,5.181916041112465e-06,4.910448055180626e-05,0,0,23.56837098692033,286.83498629397224,RYR2;CALM3;CALM1;CALM2;GNAI2,5,5
10,KEGG_2021_Human,Renin secretion,4/69,5.563613593606419e-06,4.910448055180626e-05,0,0,40.8225641025641,493.9229285486092,CALM3;CALM1;CALM2;GNAI2,5,5
11,KEGG_2021_Human,Oxytocin signaling pathway,5/154,5.892537666216751e-06,4.910448055180626e-05,0,0,22.93103448275862,276.1314770207239,RYR2;CALM3;CALM1;CALM2;GNAI2,5,5
12,KEGG_2021_Human,Pertussis,4/76,8.187716397234901e-06,6.298243382488385e-05,0,0,36.84074074074074,431.5110106245045,CALM3;CALM1;CALM2;GNAI2,5,5
13,KEGG_2021_Human,Pathways of neurodegeneration,7/475,1.2584050854785217e-05,8.988607753418011e-05,0,0,10.80136119025008,121.872626209664,APP;RYR2;CHRM1;CALM3;CALM1;CALM2;SPTBN2,5,5
14,KEGG_2021_Human,Phototransduction,3/28,1.428271053604545e-05,9.5218070240303e-05,0,0,77.19096774193548,861.178006160516,CALM3;CALM1;CALM2,5,5
15,KEGG_2021_Human,Inflammatory mediator regulation of TRP channels,4/98,2.2452505027465568e-05,0.0001403281564216598,0,0,28.187234042553197,301.7192077711716,CALM3;HTR2A;CALM1;CALM2,5,5
16,KEGG_2021_Human,Melanogenesis,4/101,2.5286690488726575e-05,0.00014874523816897989,0,0,27.31134020618557,289.0968823719555,CALM3;CALM1;CALM2;GNAI2,5,5
17,KEGG_2021_Human,Dopaminergic synapse,4/132,7.210087243838666e-05,0.0003907761413653706,0,0,20.664583333333333,197.0873148667648,CALM3;CALM1;CALM2;GNAI2,5,5
18,KEGG_2021_Human,Vascular smooth muscle contraction,4/133,7.424746685942041e-05,0.0003907761413653706,0,0,20.50335917312661,194.94813077048929,CALM3;CALM1;CALM2;RAMP1,5,5
19,KEGG_2021_Human,Estrogen signaling pathway,4/137,8.330216171755053e-05,0.0004165108085877527,0,0,19.88270676691729,186.75898159502256,CALM3;CALM1;CALM2;GNAI2,5,5
20,KEGG_2021_Human,Fluid shear stress and atherosclerosis,4/139,8.811909401189984e-05,0.0004196147333899992,0,0,19.58617283950617,182.8725960938364,GPC1;CALM3;CALM1;CALM2,5,5
